url,naziv,cijena,lokacija,lat lng
https://www.olx.ba/artikal/22160510/sigenx-prodaje-troiposoban-stan-ul-franjevacka/,SIGENX prodaje: Troiposoban stan / ul. Franjevačka /,190.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.856758,18.432165&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/17833384/dvosoban-stan-kosevsko-brdo-prodaja/,Dvosoban stan-Koševsko brdo-Prodaja,108.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.869482,18.403951&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31371981/nov-dvosoban-stan-44-kvadrata-sip-prodaja/,Nov dvosoban stan-44 kvadrata-Šip-Prodaja,140.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.88169,18.393968&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31428261/trosoban-stan-u-izgradnji-roh-bau-hadzici/,"Trosoban stan u izgradnji ROH BAU, Hadžići",75.600 KM,Hadžići,"https://maps.google.com/maps?ll=43.824011,18.207395&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30844782/locus-prodaje-dvosoban-stan-54m2-na-2-sp-cengic-vila/,"LOCUS prodaje: Dvosoban stan 54m2 na 2.sp, Čengić Vila",110.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.850548,18.375272&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29459007/lux-dom-prodajestan-centar-trznica-58-m2/,Lux Dom Prodaje:Stan Centar/Tržnica 58 m2,185.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.860033,18.429987&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31498705/dobrinja-3-djelomicno-adaptiran-trosoban-stan-67m2/,Dobrinja 3. Djelomično adaptiran trosoban stan 67m2,119.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.832851,18.346002&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30896611/lux-dom-prodaje-stan-105-m2-mejtas/,LUX DOM /Prodaje :stan 105 m2-MEJTAS,170.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.8622,18.4093&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31498183/opremljen-trosoban-stan-novogradnja-prodaja/,Opremljen trosoban stan novogradnja prodaja,178.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.854959,18.36482&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31485425/dobrinja-1-adaptiran-cetverosoban-stan-85m2-2-spratu/,"Dobrinja 1. Adaptiran četverosoban stan 85m2, 2. spratu",125.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.822627,18.354113&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31510640/dvosoban-novogradnja-socijalno-63m2/,Dvosoban/Novogradnja/Socijalno/63m2,169.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.855592,18.383877&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31371058/locus-prodajemoderno-adaptiran-jednosoban-stan-mojmilo/,"LOCUS prodaje:Moderno adaptiran jednosoban stan,Mojmilo",88.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.838725,18.345573&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31417139/locus-prodaje-cetverosoban-stan-1-100-km-m2-dobrinja/,"LOCUS prodaje: Četverosoban stan 1.100 KM/m2, Dobrinja",125.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.82532,18.345401&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25109875/sarajevo-stan-stari-grad-safet-bega-basagica/,Sarajevo- Stan-Stari Grad (Safet-Bega-Basagica),110.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.868062,18.433329&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30684771/sigenx-prodaje-stan-nova-cijena-grbavica-i/,SIGENX prodaje stan: NOVA CIJENA/ Grbavica I,110.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849789,18.399305&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30767234/renoviran-trosoban-grbavica-kovacici/,Renoviran trosoban Grbavica Kovacici,215.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851778,18.399498&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31484430/dvosoban-stan-velesici-novo-sarajevo/,Dvosoban stan Velesici Novo Sarajevo,79.500 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856259,18.413076&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29445715/centar-stan-stanovi-novogradnja-pionirska-dolina/,"Centar/ Stan/ Stanovi/ Novogradnja ""Pionirska Dolina""",2.164 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.880097,18.413881&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31509908/stan-cetverosoban-centar/,Stan cetverosoban Centar,191.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856506,18.404536&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31370607/locus-prodaje-cetverosoban-stan-82m2-centar-ilidza/,"LOCUS prodaje: Cetverosoban stan 82m2, centar Ilidža",129.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.831747,18.302829&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31039746/trosoban-stan-sa-bastom-centar-pionirska-dolina/,Trosoban stan sa baštom - Centar - Pionirska dolina,158.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.88002,18.41445&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31277195/cetverosoban-stan-sa-balkonom-centar-kulovica/,Četverosoban stan sa balkonom - Centar - Kulovića,360.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.858158,18.420415&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30906810/trosoban-stan-sa-balkonom-centar-ciglane-84-m2/,Trosoban stan sa balkonom - Centar - Ciglane - 84 m2,195.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.865201,18.407519&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31307018/cetverosoban-stan-aerodromsko-naselje-novi-grad/,Četverosoban stan - Aerodromsko naselje - Novi grad,149.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.827921,18.338535&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29868960/trosoban-stan-luzani-ilidza-78-m2/,Trosoban stan - Lužani - Ilidža - 78 m2,140.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.830238,18.300217&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30413053/dvosoban-stan-sa-balkonom-stup-ilidza-56-m2/,Dvosoban stan sa balkonom - Stup - Ilidža - 56 m2,100.800 KM,Ilidža,"https://maps.google.com/maps?ll=43.838805,18.317699&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30897460/grbavica-dvosoban-stan-u-prizemlju-hasana-brkica/,"Grbavica. Dvosoban stan u prizemlju, Hasana Brkića",96.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849062,18.392825&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29210991/trosoban-stan-socijalno-prodaja/,Trosoban stan-Socijalno-Prodaja,180.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.853542,18.384446&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31415638/professionals-stari-grad-dvosoban-stan-80m2/,Professionals/Stari Grad/dvosoban stan/80m2,195.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.858694,18.426572&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31519387/nn-nekretnine-cetverosoban-adaptiran-grbavica/,NN Nekretnine: Cetverosoban adaptiran - Grbavica,172.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849495,18.390078&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28393360/my-space-stan-buca-potok-novogradnja-46-77-m2/,"MY SPACE/ Stan/ Buca Potok/ NOVOGRADNJA/ 46,77 m2",105.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.854771,18.364981&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30212263/my-space-stan-nova-otoka-novogradnja-80-m2/,MY SPACE/ Stan/ Nova Otoka/ NOVOGRADNJA/ 80 m2,178.500 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.849414,18.362331&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31207905/my-space-stan-marijin-dvor-vrazova-125-m2/,MY SPACE/ Stan/ Marijin Dvor/ Vrazova/ 125 m2,276.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856046,18.411885&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31300219/my-space-stan-otoka-ilije-engela-64-m2/,MY SPACE/ Stan/ Otoka/ Ilije Engela/ 64 m2,124.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.847353,18.368136&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30980417/my-space-stan-stup-vitomira-lukica-novogradnja-44m2/,MY SPACE/ Stan/ Stup/ Vitomira Lukica/ NOVOGRADNJA/44m2,93.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.843541,18.323986&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25189825/my-space-stan-centar-sip-branilaca-sipa-trosoban-67m2/,MY SPACE/Stan/Centar/Sip/Branilaca Sipa/Trosoban/ 67m2,140.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.881613,18.397562&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31514123/adaptiran-stan-povrsine-61m2-alipasino-polje/,"Adaptiran stan površine 61m2, Alipašino Polje",97.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845241,18.348341&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31123132/hb-nekretnine-prodaju-stan-grbavica-52-5m2/,"H&B nekretnine prodaju, stan Grbavica 52,5m2",130.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.847886,18.387353&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31451930/my-space-stan-stup-novogradnja-namjesten-49-m2/,MY SPACE/ Stan/ Stup/ NOVOGRADNJA/ NAMJESTEN/ 49 m2,107.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.842922,18.325767&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29618536/novogradnja-trosoban-stan-otoka-veneto-sarajevo/,NOVOGRADNJA TROSOBAN STAN OTOKA VENETO SARAJEVO,2.200 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.849075,18.360543&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31402520/dvosoban-stan-sa-otvorenim-pogledom-cengic-vila-1/,"Dvosoban stan sa otvorenim pogledom, Čengić Vila 1",89.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851515,18.370874&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31202825/trosoban-stan-novogradnja-otoka-meandar-sarajevo/,TROSOBAN STAN NOVOGRADNJA OTOKA MEANDAR SARAJEVO,200.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.846951,18.361376&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28826247/luksuzan-cetverosoban-stan-193m2-hrasno-bosmal/,"Luksuzan četverosoban stan 193m2, Hrasno, Bosmal",589.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.846895,18.374326&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30948682/urbanliving-moderan-lijep-trosoban-stan-centar/,URBANLIVING Moderan lijep trosoban stan Centar,259.200 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.85745,18.412154&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30433568/sigenx-prodaje-strosmajerova-dvosoban-stan-centar/,SIGENX prodaje: Štrosmajerova / Dvosoban stan / Centar,115.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.858649,18.425994&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31417810/sigenx-prodaje-trosoban-stan-vogosca-adaptiran/,SIGENX prodaje: Trosoban stan / Vogošća/ Adaptiran,110.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.898185,18.349089&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31334505/adaptiran-trosoban-stan-na-prvom-spratu-hrasno/,"Adaptiran trosoban stan na prvom spratu, Hrasno",184.900 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.848095,18.379349&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26502620/prostor-prodaje-stan-sokolovic-kolonija-ilidza/,"PROSTOR prodaje: stan, Sokolović Kolonija, Ilidža",129.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.816111,18.315747&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30684209/prostor-prodaje-trosoban-stan-sa-bastom-dobrinja/,"PROSTOR prodaje: Trosoban stan sa baštom, Dobrinja",89.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.82258,18.355152&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31441388/dvosoban-stan-na-prvom-spratu-stup-tibra/,"Dvosoban stan na prvom spratu, Stup / Tibra",80.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.841201,18.325274&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30752622/cengic-vila-dvosoban-stan-57-m2/,"Čengić Vila, dvosoban stan 57 m2",135.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849472,18.373685&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31365694/novogradnja-breka-eksluzivan-penthaus-177m2-s-terasom/,NOVOGRADNJA BREKA! Eksluzivan penthaus 177m2 s terasom,529.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.87101,18.415458&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26361189/novogradnja-dijamant-cetverosoban-stan-80m2-otoka/,"NOVOGRADNJA Dijamant četverosoban stan 80m2, Otoka",185.725 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.850284,18.364723&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/23173986/prostor-prodaje-cetverosoban-stan-kosevsko-brdo/,"PROSTOR prodaje: Četverosoban stan, Koševsko brdo",159.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.863778,18.40548&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26091588/prostor-prodaje-dvosoban-stan-stari-grad/,"PROSTOR prodaje: Dvosoban stan, Stari Grad",152.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.854633,18.432025&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30627422/prostor-prodaje-petosoban-stan-stari-grad/,"PROSTOR prodaje: Petosoban stan, Stari Grad",325.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.859847,18.426468&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29599216/prostor-prodaje-trosoban-stan-80m2-marijin-dvor/,"PROSTOR prodaje: trosoban stan, 80m2, Marijin Dvor",210.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.85581,18.410802&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30770813/prostor-prodaje-cetverosoban-stan-marijin-dvor/,"PROSTOR prodaje: Četverosoban stan, Marijin Dvor",194.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.859148,18.408645&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27492261/prostor-prodaje-trosoban-stan-centar/,"PROSTOR prodaje: Trosoban stan, Centar",119.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.860916,18.422046&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31169758/prostor-prodaje-adaptiran-trosoban-stan-ciglane/,"PROSTOR prodaje: Adaptiran trosoban stan, Ciglane",234.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.86418,18.408742&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31494583/dvoetazni-stan-novija-gradnja-visnjik-centar/,Dvoetažni stan | novija gradnja | Višnjik | Centar,314.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.86715,18.417067&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30636529/bauland-prodaje-jednosoban-vogosca/,BAULAND prodaje: Jednosoban/Vogošća,72.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.901749,18.352007&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31132913/namjesten-trosoban-stan-sa-garazom-bosmal-city-center/,Namješten trosoban stan sa garažom | Bosmal City Center,335.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.847036,18.374273&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30490222/trosoban-stan-93m2-kod-katedrale/,Trosoban stan (93m2) kod katedrale,223.200 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.859322,18.425203&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29816340/trosoban-stan-71m2-hrasno-a-sacirbegovic/,Trosoban Stan 71m2 Hrasno A.Sacirbegovic,165.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.848048,18.379768&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28636185/stan-cetverosoban-u-dobrinji1/,Stan četverosoban u Dobrinji1,115.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.82419,18.353504&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31464435/prodaje-se-stan-81m2-vogosca/,PRODAJE SE stan 81m2- VOGOŠĆA,110.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.902986,18.346042&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31452878/extra-renoviran-etazni-sestosoban-stan-a-polje/,Extra renoviran etažni šestosoban stan-A. polje,175.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.842652,18.351206&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29390990/bauland-prodaje-dvosoban-stan-cengic-vila/,BAULAND prodaje: Dvosoban stan /Čengić Vila,89.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851089,18.371882&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29801203/bauland-prodaje-jednosoban-ilidza-pejton/,BAULAND prodaje: Jednosoban / Ilidza-Pejton,65.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.83218,18.298774&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30562719/bauland-prodaje-dvosoban-c-vila-2/,BAULAND prodaje: Dvosoban/Č. Vila 2,79.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.846881,18.371803&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29245984/bauland-prodaje-trosoban-80m2-alipasino-polje/,BAULAND prodaje: Trosoban / 80m2 /Alipašino Polje,140.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.8412,18.349939&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30932431/dvosoban-stan-62-m2-cengic-vila/,"Dvosoban stan, 62 m2, Čengić Vila",134.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851126,18.366672&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/19782462/extra-stan-55-m2-dnevni-plus2-sobe-b-mutevelica-grbavica/,Extra stan 55 m2 dnevni+2 sobe B.Mutevelica Grbavica,128.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.84874,18.389194&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31245493/hb-nekretnine-prodaju-stan-mejtas-54m2/,"H&B nekretnine prodaju, stan Mejtaš 54m2",146.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.86302,18.421166&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31245378/hb-nekrenitne-prodaju-stan-mejtas-52m2/,"H&B nekrenitne prodaju, stan Mejtaš 52m2",120.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.863024,18.421128&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/18215197/prodajem-trosoban-2-sprat-stan-dobrinja-3-67m2/,Prodajem Trosoban 2 Sprat stan Dobrinja 3 67m2,120.000 KM,Vogošća,"https://maps.google.com/maps?ll=43.901633,18.343929&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29706992/trosoban-stan-85m2-stari-grad/,"Trosoban stan, 85m2, Stari Grad",167.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.865989,18.4329&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28752817/stan-104m2-novogradnja-vrtovi-sunca-sarajevo/,Stan 104m2 - novogradnja Vrtovi Sunca Sarajevo,208.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.880082,18.415437&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31529803/adaptiran-namjesten-jednosoban-stan-alipasino-polje/,"Adaptiran, namješten jednosoban stan, Alipašino Polje",79.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.840907,18.345444&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31493411/full-adaptiran-trosoban-stan-sa-balkonom-hrasno/,"FULL adaptiran trosoban stan sa balkonom, Hrasno",169.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.848729,18.379382&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31506437/trosoban-stan-titova-sarajevo-prodaja/,Trosoban stan Titova Sarajevo prodaja,189.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.859291,18.422625&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31529410/stan-ilidza-otes/,Stan Ilidza Otes,95.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.836081,18.297615&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29969490/stan-novogradnja-sarajevo-novi-grad-dobrinja/,Stan novogradnja Sarajevo-Novi Grad Dobrinja,182.707 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.874666,18.324135&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25800951/cetverosoban-dvoetazni-stan-grbavica-sarajevo/,Četverosoban dvoetažni stan Grbavica Sarajevo,179.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.848636,18.39953&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31358256/namjesten-trosoban-stan-s-garazom-ilidza-prodaja/,Namješten trosoban stan s garažom Ilidža prodaja,215.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.834285,18.298323&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30539392/trosoban-stan-vojnicko-polje-prodaja/,Trosoban stan Vojničko polje prodaja,129.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.839611,18.341403&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31260832/prostran-trosoban-stan-breka-prodaja/,Prostran trosoban stan Breka prodaja,194.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.868806,18.421338&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31349275/stan-sarajevo-centar-devastiran/,Stan Sarajevo - Centar (DEVASTIRAN),40.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.851952,18.376574&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31433021/trosoban-stan-visnjik-sarajevo/,Trosoban stan - Višnjik / Sarajevo,118.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.868017,18.419492&z=16&hl=en-US&gl=US&mapclient=apiv3"
